"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"CHE","Switzerland","T","Total","35_39","35 to 39","2009","2009",575364,,
"CHE","Switzerland","T","Total","35_39","35 to 39","2010","2010",567209,,
"CHE","Switzerland","T","Total","35_39","35 to 39","2011","2011",556405,,
"CHE","Switzerland","T","Total","35_39","35 to 39","2012","2012",553987,,
"CHE","Switzerland","T","Total","35_39","35 to 39","2013","2013",556828,,
"CHE","Switzerland","T","Total","35_39","35 to 39","2014","2014",563146,,
"CHE","Switzerland","T","Total","35_39","35 to 39","2015","2015",572964,,
"CHE","Switzerland","T","Total","35_39","35 to 39","2016","2016",584774,,
"CHE","Switzerland","T","Total","35_39","35 to 39","2017","2017",595532,,
"CHE","Switzerland","T","Total","35_39","35 to 39","2018","2018",604666,,
"WLD","World","W","Women","35_39","35 to 39","2005","2005",233026526,,
"WLD","World","W","Women","35_39","35 to 39","2006","2006",235846937,,
"WLD","World","W","Women","35_39","35 to 39","2007","2007",238240700,,
"WLD","World","W","Women","35_39","35 to 39","2008","2008",240207331,,
"WLD","World","W","Women","35_39","35 to 39","2009","2009",241750434,,
"WLD","World","W","Women","35_39","35 to 39","2010","2010",242893667,,
"WLD","World","W","Women","35_39","35 to 39","2011","2011",243622697,,
"WLD","World","W","Women","35_39","35 to 39","2012","2012",243918190,,
"WLD","World","W","Women","35_39","35 to 39","2013","2013",244208076,,
"WLD","World","W","Women","35_39","35 to 39","2014","2014",245153018,,
"WLD","World","W","Women","35_39","35 to 39","2015","2015",247167052,,
"WLD","World","W","Women","35_39","35 to 39","2016","2016",250240286,,
"WLD","World","W","Women","35_39","35 to 39","2017","2017",254271788,,
"WLD","World","W","Women","35_39","35 to 39","2018","2018",259100516,,
"WLD","World","M","Men","35_39","35 to 39","2005","2005",238510496,,
"WLD","World","M","Men","35_39","35 to 39","2006","2006",241536619,,
"WLD","World","M","Men","35_39","35 to 39","2007","2007",244330098,,
"WLD","World","M","Men","35_39","35 to 39","2008","2008",246787478,,
"WLD","World","M","Men","35_39","35 to 39","2009","2009",248748576,,
"WLD","World","M","Men","35_39","35 to 39","2010","2010",250134747,,
"WLD","World","M","Men","35_39","35 to 39","2011","2011",250886434,,
"WLD","World","M","Men","35_39","35 to 39","2012","2012",251031395,,
"WLD","World","M","Men","35_39","35 to 39","2013","2013",251063572,,
"WLD","World","M","Men","35_39","35 to 39","2014","2014",251769053,,
"WLD","World","M","Men","35_39","35 to 39","2015","2015",253649575,,
"WLD","World","M","Men","35_39","35 to 39","2016","2016",256605445,,
"WLD","World","M","Men","35_39","35 to 39","2017","2017",260623085,,
"WLD","World","M","Men","35_39","35 to 39","2018","2018",265552848,,
"WLD","World","T","Total","35_39","35 to 39","2005","2005",471537002,,
"WLD","World","T","Total","35_39","35 to 39","2006","2006",477384065,,
"WLD","World","T","Total","35_39","35 to 39","2007","2007",482570970,,
"WLD","World","T","Total","35_39","35 to 39","2008","2008",486994393,,
"WLD","World","T","Total","35_39","35 to 39","2009","2009",490498319,,
"WLD","World","T","Total","35_39","35 to 39","2010","2010",493028402,,
"WLD","World","T","Total","35_39","35 to 39","2011","2011",494507796,,
"WLD","World","T","Total","35_39","35 to 39","2012","2012",494948153,,
"WLD","World","T","Total","35_39","35 to 39","2013","2013",495270905,,
"WLD","World","T","Total","35_39","35 to 39","2014","2014",496921920,,
"WLD","World","T","Total","35_39","35 to 39","2015","2015",500816627,,
"WLD","World","T","Total","35_39","35 to 39","2016","2016",506845639,,
"WLD","World","T","Total","35_39","35 to 39","2017","2017",514894375,,
"WLD","World","T","Total","35_39","35 to 39","2018","2018",524652473,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2005","2005",18535558,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2006","2006",18456618,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2007","2007",18380984,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2008","2008",18293762,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2009","2009",18147586,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2010","2010",17993901,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2011","2011",17751825,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2012","2012",17583382,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2013","2013",17482745,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2014","2014",17428078,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2015","2015",17390854,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2016","2016",17368796,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2017","2017",17326624,,
"EU28","European Union (28 countries)","W","Women","35_39","35 to 39","2018","2018",17260887,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2005","2005",18849120,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2006","2006",18763477,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2007","2007",18692931,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2008","2008",18605190,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2009","2009",18430874,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2010","2010",18259467,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2011","2011",17966104,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2012","2012",17795372,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2013","2013",17692777,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2014","2014",17623340,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2015","2015",17568074,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2016","2016",17528007,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2017","2017",17447953,,
"EU28","European Union (28 countries)","M","Men","35_39","35 to 39","2018","2018",17364982,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2005","2005",37384680,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2006","2006",37220094,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2007","2007",37073915,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2008","2008",36898952,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2009","2009",36578461,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2010","2010",36253369,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2011","2011",35717929,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2012","2012",35378753,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2013","2013",35175523,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2014","2014",35051418,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2015","2015",34958927,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2016","2016",34896803,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2017","2017",34774577,,
"EU28","European Union (28 countries)","T","Total","35_39","35 to 39","2018","2018",34625869,,
"BEL","Belgium","W","Women","40_44","40 to 44","2005","2005",403979,,
"BEL","Belgium","W","Women","40_44","40 to 44","2006","2006",403916,,
"BEL","Belgium","W","Women","40_44","40 to 44","2007","2007",401532,,
"BEL","Belgium","W","Women","40_44","40 to 44","2008","2008",397445,,
"BEL","Belgium","W","Women","40_44","40 to 44","2009","2009",391916,,
"BEL","Belgium","W","Women","40_44","40 to 44","2010","2010",388125,,
"BEL","Belgium","W","Women","40_44","40 to 44","2011","2011",386901,,
"BEL","Belgium","W","Women","40_44","40 to 44","2012","2012",386214,,
"BEL","Belgium","W","Women","40_44","40 to 44","2013","2013",384013,,
"BEL","Belgium","W","Women","40_44","40 to 44","2014","2014",379514,,
"BEL","Belgium","W","Women","40_44","40 to 44","2015","2015",373297,,
"BEL","Belgium","W","Women","40_44","40 to 44","2016","2016",366711,,
"BEL","Belgium","W","Women","40_44","40 to 44","2017","2017",362394,,
"BEL","Belgium","W","Women","40_44","40 to 44","2018","2018",361686,,
"BEL","Belgium","M","Men","40_44","40 to 44","2005","2005",412872,,
"BEL","Belgium","M","Men","40_44","40 to 44","2006","2006",413817,,
"BEL","Belgium","M","Men","40_44","40 to 44","2007","2007",412728,,
"BEL","Belgium","M","Men","40_44","40 to 44","2008","2008",409197,,
"BEL","Belgium","M","Men","40_44","40 to 44","2009","2009",403721,,
"BEL","Belgium","M","Men","40_44","40 to 44","2010","2010",400053,,
"BEL","Belgium","M","Men","40_44","40 to 44","2011","2011",398533,,
"BEL","Belgium","M","Men","40_44","40 to 44","2012","2012",396683,,
"BEL","Belgium","M","Men","40_44","40 to 44","2013","2013",393675,,
"BEL","Belgium","M","Men","40_44","40 to 44","2014","2014",388864,,
"BEL","Belgium","M","Men","40_44","40 to 44","2015","2015",382027,,
"BEL","Belgium","M","Men","40_44","40 to 44","2016","2016",374948,,
"BEL","Belgium","M","Men","40_44","40 to 44","2017","2017",369832,,
"BEL","Belgium","M","Men","40_44","40 to 44","2018","2018",367791,,
"BEL","Belgium","T","Total","40_44","40 to 44","2005","2005",816851,,
"BEL","Belgium","T","Total","40_44","40 to 44","2006","2006",817733,,
"BEL","Belgium","T","Total","40_44","40 to 44","2007","2007",814260,,
"BEL","Belgium","T","Total","40_44","40 to 44","2008","2008",806642,,
"BEL","Belgium","T","Total","40_44","40 to 44","2009","2009",795637,,
"BEL","Belgium","T","Total","40_44","40 to 44","2010","2010",788178,,
"BEL","Belgium","T","Total","40_44","40 to 44","2011","2011",785434,,
"BEL","Belgium","T","Total","40_44","40 to 44","2012","2012",782897,,
"BEL","Belgium","T","Total","40_44","40 to 44","2013","2013",777688,,
"BEL","Belgium","T","Total","40_44","40 to 44","2014","2014",768378,,
"BEL","Belgium","T","Total","40_44","40 to 44","2015","2015",755324,,
"BEL","Belgium","T","Total","40_44","40 to 44","2016","2016",741659,,
"BEL","Belgium","T","Total","40_44","40 to 44","2017","2017",732226,,
"BEL","Belgium","T","Total","40_44","40 to 44","2018","2018",729477,,
"FRA","France","W","Women","40_44","40 to 44","2005","2005",2299000,,
"FRA","France","W","Women","40_44","40 to 44","2006","2006",2310749,,
"FRA","France","W","Women","40_44","40 to 44","2007","2007",2314821,,
"FRA","France","W","Women","40_44","40 to 44","2008","2008",2305344,,
"FRA","France","W","Women","40_44","40 to 44","2009","2009",2287266,,
"FRA","France","W","Women","40_44","40 to 44","2010","2010",2274722,,
"FRA","France","W","Women","40_44","40 to 44","2011","2011",2275783,,
"FRA","France","W","Women","40_44","40 to 44","2012","2012",2289464,,
"FRA","France","W","Women","40_44","40 to 44","2013","2013",2303503,,
"FRA","France","W","Women","40_44","40 to 44","2014","2014",2303956,,
"FRA","France","W","Women","40_44","40 to 44","2015","2015",2271683,,
"FRA","France","W","Women","40_44","40 to 44","2016","2016",2216927,,
"FRA","France","W","Women","40_44","40 to 44","2017","2017",2156959,,
"FRA","France","W","Women","40_44","40 to 44","2018","2018",2104761,,
"FRA","France","M","Men","40_44","40 to 44","2005","2005",2231686,,
"FRA","France","M","Men","40_44","40 to 44","2006","2006",2243453,,
"FRA","France","M","Men","40_44","40 to 44","2007","2007",2252566,,
"FRA","France","M","Men","40_44","40 to 44","2008","2008",2249142,,
"FRA","France","M","Men","40_44","40 to 44","2009","2009",2236064,,
"FRA","France","M","Men","40_44","40 to 44","2010","2010",2227851,,
"FRA","France","M","Men","40_44","40 to 44","2011","2011",2232313,,
"FRA","France","M","Men","40_44","40 to 44","2012","2012",2251172,,
"FRA","France","M","Men","40_44","40 to 44","2013","2013",2269485,,
"FRA","France","M","Men","40_44","40 to 44","2014","2014",2270731,,
"FRA","France","M","Men","40_44","40 to 44","2015","2015",2234322,,
"FRA","France","M","Men","40_44","40 to 44","2016","2016",2172494,,
"FRA","France","M","Men","40_44","40 to 44","2017","2017",2107379,,
"FRA","France","M","Men","40_44","40 to 44","2018","2018",2051338,,
"FRA","France","T","Total","40_44","40 to 44","2005","2005",4530686,,
"FRA","France","T","Total","40_44","40 to 44","2006","2006",4554202,,
"FRA","France","T","Total","40_44","40 to 44","2007","2007",4567387,,
"FRA","France","T","Total","40_44","40 to 44","2008","2008",4554486,,
"FRA","France","T","Total","40_44","40 to 44","2009","2009",4523330,,
"FRA","France","T","Total","40_44","40 to 44","2010","2010",4502573,,
"FRA","France","T","Total","40_44","40 to 44","2011","2011",4508096,,
"FRA","France","T","Total","40_44","40 to 44","2012","2012",4540636,,
"FRA","France","T","Total","40_44","40 to 44","2013","2013",4572988,,
"FRA","France","T","Total","40_44","40 to 44","2014","2014",4574687,,
"FRA","France","T","Total","40_44","40 to 44","2015","2015",4506005,,
"FRA","France","T","Total","40_44","40 to 44","2016","2016",4389421,,
"FRA","France","T","Total","40_44","40 to 44","2017","2017",4264338,,
"FRA","France","T","Total","40_44","40 to 44","2018","2018",4156099,,
"DEU","Germany","W","Women","40_44","40 to 44","2005","2005",3489943,,
"DEU","Germany","W","Women","40_44","40 to 44","2006","2006",3509088,,
"DEU","Germany","W","Women","40_44","40 to 44","2007","2007",3505361,,
"DEU","Germany","W","Women","40_44","40 to 44","2008","2008",3469491,,
"DEU","Germany","W","Women","40_44","40 to 44","2009","2009",3397628,,
"DEU","Germany","W","Women","40_44","40 to 44","2010","2010",3298665,,
"DEU","Germany","W","Women","40_44","40 to 44","2011","2011",3117359,,
"DEU","Germany","W","Women","40_44","40 to 44","2012","2012",2973494,,
"DEU","Germany","W","Women","40_44","40 to 44","2013","2013",2806792,,
"DEU","Germany","W","Women","40_44","40 to 44","2014","2014",2646101,,
"DEU","Germany","W","Women","40_44","40 to 44","2015","2015",2522208,,
"DEU","Germany","W","Women","40_44","40 to 44","2016","2016",2432454,,
"DEU","Germany","W","Women","40_44","40 to 44","2017","2017",2385380,,
"DEU","Germany","W","Women","40_44","40 to 44","2018","2018",2390701,,
"DEU","Germany","M","Men","40_44","40 to 44","2005","2005",3663557,,
"DEU","Germany","M","Men","40_44","40 to 44","2006","2006",3691837,,
"DEU","Germany","M","Men","40_44","40 to 44","2007","2007",3688838,,
"DEU","Germany","M","Men","40_44","40 to 44","2008","2008",3645234,,
"DEU","Germany","M","Men","40_44","40 to 44","2009","2009",3561113,,
"DEU","Germany","M","Men","40_44","40 to 44","2010","2010",3447413,,
"DEU","Germany","M","Men","40_44","40 to 44","2011","2011",3182282,,
"DEU","Germany","M","Men","40_44","40 to 44","2012","2012",3032083,,
"DEU","Germany","M","Men","40_44","40 to 44","2013","2013",2857418,,
"DEU","Germany","M","Men","40_44","40 to 44","2014","2014",2687988,,
"DEU","Germany","M","Men","40_44","40 to 44","2015","2015",2564976,,
"DEU","Germany","M","Men","40_44","40 to 44","2016","2016",2473583,,
"DEU","Germany","M","Men","40_44","40 to 44","2017","2017",2419791,,
"DEU","Germany","M","Men","40_44","40 to 44","2018","2018",2425784,,
"DEU","Germany","T","Total","40_44","40 to 44","2005","2005",7153500,,
"DEU","Germany","T","Total","40_44","40 to 44","2006","2006",7200925,,
"DEU","Germany","T","Total","40_44","40 to 44","2007","2007",7194199,,
"DEU","Germany","T","Total","40_44","40 to 44","2008","2008",7114725,,
"DEU","Germany","T","Total","40_44","40 to 44","2009","2009",6958741,,
"DEU","Germany","T","Total","40_44","40 to 44","2010","2010",6746078,,
"DEU","Germany","T","Total","40_44","40 to 44","2011","2011",6299641,,
"DEU","Germany","T","Total","40_44","40 to 44","2012","2012",6005577,,
"DEU","Germany","T","Total","40_44","40 to 44","2013","2013",5664210,,
"DEU","Germany","T","Total","40_44","40 to 44","2014","2014",5334089,,
"DEU","Germany","T","Total","40_44","40 to 44","2015","2015",5087184,,
"DEU","Germany","T","Total","40_44","40 to 44","2016","2016",4906037,,
